"","spname","spcode","trophicgroup","minsize_cm","maxsize_cm","psu","depth_m","relief_m","mpa","density","presabs","prot"
"624","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6213_2017",7.62,-2.02117263355586,"STEER",0,0,"protected"
"625","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6214_2017",1.9812,-1.20397280432594,"STEER",0,0,"protected"
"626","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6215_2017",10.3632,-1.48501033405905,NA,8.5,1,"unprotected"
"627","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6216_2017",9.144,-1.03916483002469,NA,1.5,1,"unprotected"
"628","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6217_2017",8.9916,-1.07587280169862,"VICRNM",2,1,"protected"
"629","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6218_2017",8.6868,-1.26762283140239,"VICRNM",0,0,"protected"
"630","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6219_2017",5.7912,-0.225490052195333,"VIIS",0,0,"protected"
"631","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6222_2017",5.6388,-0.815879945942242,"VIIS",1.5,1,"protected"
"632","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6223_2017",5.4864,-1.03845836584836,"VIIS",1,1,"protected"
"633","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6225_2017",6.2484,-1.21234105399645,"VIIS",5.5,1,"protected"
"634","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6226_2017",4.7244,-1.06966046671834,"VIIS",0.5,1,"protected"
"635","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6227_2017",7.7724,-1.26917821445121,NA,0,0,"unprotected"
"636","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6228_2017",11.5824,-1.74583053733966,NA,0,0,"unprotected"
"637","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6229_2017",11.8872,-1.49946305922553,NA,0,0,"unprotected"
"638","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6231_2017",7.0104,-1.83571135675724,NA,0,0,"unprotected"
"639","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6232_2017",2.8956,-1.52440766324952,NA,0.5,1,"unprotected"
"640","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6233_2017",11.43,-0.606510873900399,NA,3.5,1,"unprotected"
"641","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6234_2017",3.3528,-0.606969484318893,NA,0,0,"unprotected"
"642","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6235_2017",2.5908,-1.81861692339794,NA,1,1,"unprotected"
"643","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6236_2017",9.906,-0.107028572758523,"STEER",3,1,"protected"
"644","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6237_2017",10.5156,-2.30258509299405,"STEER",0,0,"protected"
"645","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6238_2017",2.286,-0.774357235985488,NA,7.5,1,"unprotected"
"646","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6239_2017",7.9248,-1.2810338504624,NA,2.5,1,"unprotected"
"647","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6240_2017",11.7348,-1.23787435600162,"VICRNM",0,0,"protected"
"648","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6241_2017",6.858,-1.87650069768315,"VICRNM",0,0,"protected"
"649","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6242_2017",11.7348,-1.7301941135699,"VIIS",0,0,"protected"
"650","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6243_2017",10.5156,-0.48491424198149,"VIIS",0.5,1,"protected"
"651","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6244_2017",3.6576,-2.13073483606739,"VIIS",0,0,"protected"
"652","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6246_2017",8.6868,-0.640554730440775,NA,4.5,1,"unprotected"
"653","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6248_2017",10.3632,-0.702945023040056,"STEER",3.5,1,"protected"
"654","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6256_2017",10.9728,0.143667349812413,"VIIS",0,0,"protected"
"655","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6258_2017",6.7056,-0.488167599873407,"VIIS",13,1,"protected"
"656","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6259_2017",2.7432,-0.369253726145592,NA,17.5,1,"unprotected"
"657","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6264_2017",8.8392,0.2390169004705,"STEER",0,0,"protected"
"658","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6278_2017",12.954,-0.562118918153541,"VIIS",11,1,"protected"
"659","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6279_2017",16.4592,-0.0602809308849299,"VIIS",8.5,1,"protected"
"660","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6281_2017",19.5072,-1.61696617885489,NA,0,0,"unprotected"
"661","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6302_2017",20.4216,-1.87242737229551,"VIIS",0,0,"protected"
"662","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6303_2017",16.6116,-2.20500476465518,"VIIS",0,0,"protected"
"663","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6331_2017",19.812,0.330202623607618,"VIIS",5,1,"protected"
"664","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6352_2017",22.2504,-1.05807033335517,"VIIS",0,0,"protected"
"665","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6354_2017",16.9164,-1.07880966137193,"VIIS",0,0,"protected"
"666","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6356_2017",21.1836,-2.18480205733766,NA,0,0,"unprotected"
"667","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6360_2017",13.4112,-1.22672979144855,NA,5,1,"unprotected"
"668","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6372_2017",19.9644,-1.77195684193188,NA,0.5,1,"unprotected"
"669","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6379_2017",13.8684,-2.18480205733766,NA,0,0,"unprotected"
"670","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6391_2017",9.4488,-1.06023327579899,"VIIS",0,0,"protected"
"671","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6392_2017",11.7348,-1.45350311081334,"VIIS",1.5,1,"protected"
"672","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6403_2017",10.2108,-2.22331191209954,"VIIS",0,0,"protected"
"673","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6404_2017",13.2588,-2.14986400597638,"VIIS",0,0,"protected"
"674","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6411_2017",5.9436,-1.23142965055898,NA,5,1,"unprotected"
"675","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6423_2017",8.6868,-1.39634469697339,"STEER",8.5,1,"protected"
"676","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6426_2017",4.2672,-0.838751154418737,NA,8,1,"unprotected"
"677","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6430_2017",5.0292,-1.01300815137596,"VIIS",5,1,"protected"
"678","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6431_2017",5.9436,-1.28193434579565,"VIIS",0.5,1,"protected"
"679","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6432_2017",10.668,-1.35673555887835,"VIIS",7.5,1,"protected"
"680","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6433_2017",3.2004,-0.807436326962073,"VIIS",4,1,"protected"
"681","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6435_2017",10.3632,-1.42607523113174,NA,3,1,"unprotected"
"682","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"6900_2017",21.7932,-2.09964424899736,NA,0,0,"unprotected"
"683","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7000_2022",37.1856,-1.45243416362444,NA,0.5,1,"unprotected"
"684","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7001U_2019",47.7012,-1.89545470556682,NA,7,1,"unprotected"
"685","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7001_2022",38.1,-1.48722027970985,NA,3.5,1,"unprotected"
"686","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7002U_2018",44.0436,-1.69010581550156,NA,6.5,1,"unprotected"
"687","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7002_2022",49.6824,-2.24196047117761,NA,0,0,"unprotected"
"688","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7003U_2018",40.6908,-0.568719602184893,NA,24.5,1,"unprotected"
"689","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7003_2022",48.9204,-2.20500476465518,NA,5,1,"unprotected"
"690","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7004U_2019",37.9476,0.458057558227335,"MCD",9,1,"protected"
"691","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7004_2022",48.9204,-2.17375222115108,NA,1,1,"unprotected"
"692","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7005U_2019",40.4368,-0.521998924925914,NA,4.3332,1,"unprotected"
"693","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7006U_2018",32.766,-0.346017649464744,NA,2.5,1,"unprotected"
"694","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7006_2022",31.6992,-2.26577111987133,NA,3.5,1,"unprotected"
"695","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7007U_2018",32.1564,-0.742468735892656,NA,11.5,1,"unprotected"
"696","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7007_2022",44.3484,-1.07075396053971,NA,5.5,1,"unprotected"
"697","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7008U_2018",31.6992,-0.879476758751439,NA,7,1,"unprotected"
"698","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7008_2022",41.3004,-2.24196047117761,NA,5,1,"unprotected"
"699","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7009U_2020",45.1104,-2.30258509299405,NA,0,0,"unprotected"
"700","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7009_2022",33.0708,-2.00248050054371,NA,18,1,"unprotected"
"701","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7010U_2018",38.7096,-1.06929623433406,"MCD",72.5,1,"protected"
"702","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7010_2022",31.8516,-1.96432873457933,NA,4.5,1,"unprotected"
"703","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7011U_2018",37.338,-1.28644902615017,NA,1,1,"unprotected"
"704","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7011_2022",40.9956,-1.76901998225857,NA,1.5,1,"unprotected"
"705","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7012U_2019",44.3484,0.213295215259395,NA,19.5,1,"unprotected"
"706","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7012_2022",41.148,-1.06276263577441,"VICRNM",12.5,1,"protected"
"707","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7013U_2018",33.0708,-0.484102553625237,NA,8,1,"unprotected"
"708","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7014U_2018",42.8244,-1.02512951190831,NA,13,1,"unprotected"
"709","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7014_2022",43.7388,-1.33750419695046,NA,6,1,"unprotected"
"710","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7015U_2019",46.0248,-1.1079053355797,NA,23.5,1,"unprotected"
"711","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7015_2022",32.6136,-1.66998441230213,NA,11.5,1,"unprotected"
"712","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7016U_2019",38.5572,0.783901543828409,NA,10.5,1,"unprotected"
"713","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7017U_2018",41.7576,-0.925079237907234,NA,14,1,"unprotected"
"714","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7018U_2018",36.8808,-0.591041957622792,NA,1.5,1,"unprotected"
"715","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7018_2022",29.718,-1.99326384543878,NA,0,0,"unprotected"
"716","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7019_2022",30.7848,-1.4323382996213,"VICRNM",4.5,1,"protected"
"717","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7020U_2018",45.2628,-1.24653241874473,NA,24,1,"unprotected"
"718","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7020_2022",33.8328,-1.1833535171232,"VICRNM",11.5,1,"protected"
"719","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7021U_2020",38.5572,-1.12009132034523,NA,3,1,"unprotected"
"720","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7021_2022",31.8516,-1.82635091399767,NA,0,0,"unprotected"
"721","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7022U_2018",33.8328,-1.4861146964021,NA,0,0,"unprotected"
"722","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7023U_2018",43.1292,-2.24196047117761,NA,0,0,"unprotected"
"723","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7023_2022",36.7284,-2.30258509299405,NA,0,0,"unprotected"
"724","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7024U_2019",35.5092,-0.0565703514883944,"MCD",2,1,"protected"
"725","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7025U_2018",32.6136,-1.81094228864483,NA,12,1,"unprotected"
"726","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7026U_2018",37.4904,-2.19373068808196,NA,0,0,"unprotected"
"727","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7027U_2018",35.9664,-0.290185202669899,NA,14.5,1,"unprotected"
"728","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7028U_2018",30.7848,-0.739191119061352,NA,18,1,"unprotected"
"729","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7029U_2020",43.5864,-1.80941440446678,NA,0,0,"unprotected"
"730","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7029_2022",35.3568,-2.29016257299549,NA,0,0,"unprotected"
"731","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7030U_2018",40.386,0.780929093943479,NA,20.5,1,"unprotected"
"732","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7031U_2020",40.8432,-2.13073483606739,"VICRNM",0,0,"protected"
"733","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7031_2022",45.4152,-1.48501033405905,NA,19.5,1,"unprotected"
"734","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7032U_2020",35.052,-1.79426259944617,NA,0,0,"unprotected"
"735","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7032_2022",44.196,-2.30258509299405,NA,0,0,"unprotected"
"736","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7033U_2018",33.6804,-1.81707727721234,NA,0,0,"unprotected"
"737","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7034U_2018",49.9872,-2.30258509299405,NA,0,0,"unprotected"
"738","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7035U_2018",50.1396,-1.72878467006667,NA,0.5,1,"unprotected"
"739","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7036U_2018",49.3776,-2.00248050054371,NA,0,0,"unprotected"
"740","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7037U_2020",47.3964,-1.75735804251072,NA,4.5,1,"unprotected"
"741","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7038U_2020",30.3276,-2.24196047117761,NA,0,0,"unprotected"
"742","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7039U_2018",43.5864,-1.11245769549016,NA,1,1,"unprotected"
"743","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7040U_2018",48.006,-1.95545556189884,NA,0.5,1,"unprotected"
"744","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7040_2022",47.0916,-2.27789248040367,"VICRNM",0,0,"protected"
"745","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7041U_2018",47.0916,-1.30471437412747,NA,3.5,1,"unprotected"
"746","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7041_2022",46.1772,-2.00248050054371,"VICRNM",0,0,"protected"
"747","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7042U_2018",49.2252,-2.21870360901334,NA,0,0,"unprotected"
"748","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7042_2022",46.0248,-1.82015894374975,"VICRNM",0,0,"protected"
"749","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7043U_2020",47.3964,-1.73160554640831,NA,0,0,"unprotected"
"750","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7043_2022",44.5008,-2.0306513775104,"VICRNM",0.5,1,"protected"
"751","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7044U_2018",49.53,-2.18480205733766,NA,0,0,"unprotected"
"752","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7045U_2018",31.3944,-2.0306513775104,NA,0,0,"unprotected"
"753","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7045_2022",34.29,-0.961680434172965,NA,4.5,1,"unprotected"
"754","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7046U_2018",30.48,-0.292024821885918,NA,4,1,"unprotected"
"755","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7047U_2020",31.6992,-2.00063036125555,"VICRNM",0,0,"protected"
"756","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7048U_2018",37.1856,-1.4961092271271,"VICRNM",0,0,"protected"
"757","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7048_2022",36.1188,-1.25878104082093,"VICRNM",0.5,1,"protected"
"758","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7049U_2020",46.1772,-1.47512557482651,NA,2.5,1,"unprotected"
"759","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7049_2022",36.7284,-1.04519001217212,"VICRNM",5,1,"protected"
"760","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7050U_2018",37.6428,-1.27296567581289,NA,3,1,"unprotected"
"761","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7050_2022",38.5572,-1.82479932330626,"VICRNM",1,1,"protected"
"762","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7051U_2018",49.8348,-1.25088972411369,"VICRNM",2,1,"protected"
"763","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7051_2022",36.8808,-2.06949121082667,"VICRNM",0,0,"protected"
"764","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7052U_2020",43.7388,-1.70100510595959,"VICRNM",1.5,1,"protected"
"765","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7052_2022",33.2232,-1.91392710320226,"VICRNM",0,0,"protected"
"766","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7053U_2020",33.528,-1.61194104265222,NA,4,1,"unprotected"
"767","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7053_2022",33.2232,-1.44816976483798,"VICRNM",2.5,1,"protected"
"768","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7054U_2020",37.9476,-0.835863482761541,"VICRNM",1.5,1,"protected"
"769","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7054_2022",32.9184,-1.54881329061767,"VICRNM",0,0,"protected"
"770","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7055_2022",32.1564,-1.75735804251072,"VICRNM",1,1,"protected"
"771","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7056U_2020",47.7012,-1.78677192771702,"VICRNM",0,0,"protected"
"772","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7056_2022",31.3944,-0.927604491774428,NA,5.5,1,"unprotected"
"773","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7057U_2020",44.6532,-1.42192153876304,NA,7,1,"unprotected"
"774","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7057_2022",29.8704,-0.409849706425989,NA,2,1,"unprotected"
"775","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7058U_2020",46.482,-1.63475572041839,NA,0,0,"unprotected"
"776","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7058_2022",30.9372,-0.95776398008073,"VICRNM",2.5,1,"protected"
"777","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7059U_2018",30.7848,-1.26407672839564,NA,1.5,1,"unprotected"
"778","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7059_2022",31.0896,-1.62075167233437,"VICRNM",0,0,"protected"
"779","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7060U_2018",29.8704,-1.30011666487884,"VICRNM",5,1,"protected"
"780","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7060_2022",33.0708,-1.63732311592364,NA,6,1,"unprotected"
"781","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7061U_2020",40.0812,-0.272465106646921,NA,7.5,1,"unprotected"
"782","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7061_2022",33.2232,-1.83258146374831,NA,1,1,"unprotected"
"783","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7062U_2020",40.8432,-1.69963618035225,NA,8,1,"unprotected"
"784","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7062_2022",46.7868,-1.08544930214183,"MCD",26,1,"protected"
"785","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7063U_2020",40.386,-0.390822831371294,NA,7.5,1,"unprotected"
"786","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7063_2022",45.4152,-0.858611620287477,"MCD",18.5,1,"protected"
"787","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7064U_2020",40.0812,-1.13553564277271,NA,5.5,1,"unprotected"
"788","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7065U_2020",41.3004,-0.0970617128431312,"MCD",14,1,"protected"
"789","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7065_2022",35.814,-0.212265433167027,"MCD",8.5,1,"protected"
"790","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7066U_2020",31.0896,-0.838172952610203,NA,10,1,"unprotected"
"791","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7066_2022",39.4716,-0.379614629518055,NA,12,1,"unprotected"
"792","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7067U_2020",34.1376,-1.79426259944617,NA,0,0,"unprotected"
"793","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7067_2022",32.6136,-0.699165252885508,NA,12,1,"unprotected"
"794","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7068U_2020",40.0812,-0.195254832205854,NA,7.5,1,"unprotected"
"795","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7068_2022",36.7284,-0.440056552877783,NA,22.5,1,"unprotected"
"796","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7069U_2020",41.4528,-0.747075522585501,NA,18,1,"unprotected"
"797","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7070U_2020",44.3484,-0.627359440021942,NA,10.5,1,"unprotected"
"798","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7070_2022",34.4424,-2.29016257299549,NA,0,0,"unprotected"
"799","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7071U_2020",34.7472,-1.42607523113174,NA,0.5,1,"unprotected"
"800","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7071_2022",34.29,-2.29016257299549,NA,0,0,"unprotected"
"801","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7072U_2020",42.5196,-1.95722390895559,NA,0,0,"unprotected"
"802","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7072_2022",33.528,-0.597382558575566,"VICRNM",14,1,"protected"
"803","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7073U_2020",43.5864,-0.69815972238349,"MCD",6,1,"protected"
"804","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7074U_2020",42.2148,-0.27443684570176,NA,13,1,"unprotected"
"805","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7074_2022",33.6804,-1.24653241874473,NA,3.5,1,"unprotected"
"806","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7075U_2020",34.7472,-0.469603709224409,NA,17,1,"unprotected"
"807","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7075_2022",45.72,-1.51299201416585,NA,0.5,1,"unprotected"
"808","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7076U_2020",37.338,-0.00507535786678234,NA,24,1,"unprotected"
"809","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7076_2022",37.0332,-0.149370456654269,"MCD",13.5,1,"protected"
"810","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7077U_2020",32.9184,-2.06356819252355,NA,0,0,"unprotected"
"811","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7078U_2020",45.1104,-0.873470734691227,NA,16.5,1,"unprotected"
"812","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7079U_2020",38.1,-0.402344980771921,NA,5,1,"unprotected"
"813","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7079_2022",44.3484,-0.13153338996185,"MCD",7,1,"protected"
"814","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7080U_2020",37.9476,-0.582053133054359,NA,2,1,"unprotected"
"815","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7080_2022",39.1668,0.523914588307708,NA,32,1,"unprotected"
"816","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7081U_2020",41.91,-1.3635548741504,NA,7.5,1,"unprotected"
"817","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7081_2022",38.5572,-0.19540679634261,"MCD",19.5,1,"protected"
"818","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7082U_2020",43.434,-0.909439256925053,NA,12,1,"unprotected"
"819","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7082_2022",39.9288,0.350744895907932,NA,2,1,"unprotected"
"820","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7083U_2020",44.3484,-0.691648304436209,NA,15,1,"unprotected"
"821","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7083_2022",41.4528,-0.128686007628045,NA,15.5,1,"unprotected"
"822","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7084U_2020",33.528,-0.295042426858073,NA,10.5,1,"unprotected"
"823","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7085U_2020",39.7764,-0.604678532572337,NA,9.5,1,"unprotected"
"824","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7085_2022",36.8808,-0.301780996831283,"MCD",16,1,"protected"
"825","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7086U_2020",40.0812,-0.575364144903562,"MCD",0.5,1,"protected"
"826","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7086_2022",40.9956,-1.09811241362646,"MCD",6.5,1,"protected"
"827","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7087U_2020",30.0228,-0.984168154277241,NA,9.5,1,"unprotected"
"828","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7087_2022",41.6052,-0.0782318482695737,"MCD",15,1,"protected"
"829","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"7088U_2020",47.244,-2.21870360901334,NA,0,0,"unprotected"
